rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
597,23,5079,5087,0.38,744.13,0.0037
598,54,4526,4534,0.38,735.18,0.0037
599,24,8751,8759,0.38,728.95,0.0036
600,3,5246,5271,1.08,718.69,0.0036
601,11,4526,4526,0.04,697.21,0.0035
602,60,1696,1700,0.21,695.86,0.0035
603,51,5965,5968,0.17,686.16,0.0034
604,59,320,329,0.42,686.06,0.0034
605,31,8384,8393,0.42,673.86,0.0033
606,49,5055,5077,0.96,673.81,0.0033
607,17,8408,8417,0.42,672.24,0.0033
608,13,4527,4534,0.33,672.12,0.0033
609,51,6231,6231,0.04,670.6,0.0033
610,27,5773,5773,0.04,662.93,0.0033
611,15,6373,6374,0.08,661.82,0.0033
612,39,5726,5726,0.04,657.5,0.0033
613,59,4647,4647,0.04,628.34,0.0031
614,23,4599,4599,0.04,612.92,0.003
615,32,5103,5103,0.04,612.65,0.003
616,8,3950,3956,0.29,602.94,0.003
617,19,5367,5367,0.04,602.44,0.003
618,22,5366,5366,0.04,597.19,0.003
619,21,4069,4069,0.04,595.47,0.003
620,31,7050,7051,0.08,593.58,0.0029
621,31,8752,8759,0.33,590.62,0.0029
622,5,8118,8120,0.12,588.68,0.0029
623,28,1220,1225,0.25,584.21,0.0029
624,20,5701,5701,0.04,582.16,0.0029
625,3,5462,5462,0.04,582.0,0.0029
626,56,6111,6111,0.04,570.08,0.0028
627,35,6061,6061,0.04,545.68,0.0027
628,29,5941,5941,0.04,543.46,0.0027
629,8,5941,5941,0.04,536.62,0.0027
630,30,4549,4549,0.04,536.0,0.0027
631,17,4573,4573,0.04,533.42,0.0026
632,11,751,752,0.08,531.74,0.0026
633,54,5463,5463,0.04,526.94,0.0026
634,34,6206,6206,0.04,526.0,0.0026
635,45,5006,5006,0.04,514.96,0.0026
636,55,3949,3949,0.04,514.89,0.0026
637,6,4549,4549,0.04,513.49,0.0025
638,18,4094,4094,0.04,504.88,0.0025
639,42,8753,8759,0.29,504.42,0.0025
640,44,4527,4527,0.04,500.53,0.0025
641,51,3781,3781,0.04,499.12,0.0025
642,29,5101,5101,0.04,498.45,0.0025
643,48,4405,4405,0.04,497.99,0.0025
644,42,4428,4428,0.04,487.84,0.0024
645,40,4622,4622,0.04,485.88,0.0024
646,11,6302,6302,0.04,485.3,0.0024
647,15,5606,5606,0.04,482.09,0.0024
648,50,4358,4358,0.04,472.06,0.0023
649,39,6110,6110,0.04,464.68,0.0023
650,48,5198,5198,0.04,460.19,0.0023
651,13,1096,1101,0.25,460.18,0.0023
652,36,5677,5677,0.04,457.26,0.0023
653,25,4885,4885,0.04,450.24,0.0022
654,8,5391,5391,0.04,448.1,0.0022
655,54,5701,5701,0.04,447.03,0.0022
656,8,5701,5701,0.04,445.79,0.0022
657,36,4405,4405,0.04,445.24,0.0022
658,38,4020,4020,0.04,444.38,0.0022
659,27,5055,5060,0.25,443.56,0.0022
660,30,4119,4119,0.04,443.21,0.0022
661,48,4094,4094,0.04,442.86,0.0022
662,6,6036,6036,0.04,442.0,0.0022
663,20,4093,4093,0.04,441.87,0.0022
664,14,4429,4429,0.04,440.12,0.0022
665,7,5389,5389,0.04,438.65,0.0022
666,10,5797,5797,0.04,438.49,0.0022
667,27,5964,5964,0.04,438.3,0.0022
668,36,4117,4117,0.04,436.5,0.0022
669,59,5534,5534,0.04,436.28,0.0022
670,57,5798,5798,0.04,434.63,0.0022
671,7,4429,4429,0.04,433.92,0.0022
672,60,6061,6061,0.04,432.81,0.0021
673,5,4093,4093,0.04,432.2,0.0021
674,38,4117,4117,0.04,430.61,0.0021
675,41,5749,5749,0.04,428.0,0.0021
676,26,3925,3925,0.04,427.99,0.0021
677,16,6085,6085,0.04,427.27,0.0021
678,22,6111,6111,0.04,425.67,0.0021
679,26,4045,4045,0.04,425.58,0.0021
680,9,5845,5845,0.04,425.33,0.0021
681,11,3998,3998,0.04,424.86,0.0021
682,42,5893,5893,0.04,424.05,0.0021
683,2,3347,3347,0.04,423.95,0.0021
684,35,4453,4453,0.04,422.53,0.0021
685,53,3564,3564,0.04,422.52,0.0021
686,27,4404,4404,0.04,422.03,0.0021
687,50,6013,6013,0.04,421.89,0.0021
688,37,5701,5701,0.04,421.33,0.0021
689,29,4550,4550,0.04,420.43,0.0021
690,55,5991,5991,0.04,418.96,0.0021
691,25,4429,4429,0.04,417.56,0.0021
692,21,5917,5917,0.04,416.85,0.0021
693,49,6037,6037,0.04,415.81,0.0021
694,45,3589,3589,0.04,415.66,0.0021
695,51,4429,4429,0.04,413.89,0.0021
696,60,3973,3973,0.04,413.3,0.0021
697,15,3973,3973,0.04,412.7,0.002
698,54,4258,4258,0.04,411.82,0.002
699,41,6037,6037,0.04,411.37,0.002
700,37,3950,3954,0.21,409.74,0.002
701,13,4767,4767,0.04,409.51,0.002
702,43,4549,4549,0.04,407.87,0.002
703,10,4070,4070,0.04,407.68,0.002
704,15,6133,6133,0.04,405.66,0.002
705,31,4429,4429,0.04,405.65,0.002
706,43,5413,5413,0.04,401.5,0.002
707,2,5221,5221,0.04,396.49,0.002
708,45,4500,4500,0.04,393.71,0.002
709,53,5965,5965,0.04,385.76,0.0019
710,37,4549,4549,0.04,382.95,0.0019
711,48,4767,4767,0.04,381.0,0.0019
712,44,5413,5413,0.04,376.67,0.0019
713,18,6398,6398,0.04,376.44,0.0019
714,11,4429,4429,0.04,375.06,0.0019
715,12,5750,5750,0.04,371.44,0.0018
716,25,520,524,0.21,368.66,0.0018
717,57,1099,1103,0.21,364.61,0.0018
718,57,1433,1437,0.21,364.1,0.0018
719,9,2081,2085,0.21,360.27,0.0018
720,30,6,6,0.04,359.38,0.0018
721,42,6230,6230,0.04,356.2,0.0018
722,14,5965,5965,0.04,354.17,0.0018
723,46,6470,6470,0.04,352.22,0.0017
724,33,5965,5966,0.08,328.63,0.0016
725,46,3853,3853,0.04,324.51,0.0016
726,41,8743,8743,0.04,315.65,0.0016
727,4,8455,8455,0.04,314.97,0.0016
728,23,6084,6086,0.12,309.99,0.0015
729,5,5869,5869,0.04,303.31,0.0015
730,38,4936,4939,0.17,298.06,0.0015
731,42,40,43,0.17,295.9,0.0015
732,15,3900,3924,1.04,283.54,0.0014
733,17,4117,4118,0.08,274.34,0.0014
734,5,4764,4765,0.08,269.95,0.0013
735,51,7744,7746,0.12,234.54,0.0012
736,8,4527,4529,0.12,226.14,0.0011
737,34,256,258,0.12,220.25,0.0011
738,10,7936,7938,0.12,220.11,0.0011
739,4,4453,4453,0.04,210.41,0.001
740,22,5701,5701,0.04,209.49,0.001
741,41,6229,6229,0.04,207.08,0.001
742,60,5965,5965,0.04,204.7,0.001
743,19,6037,6037,0.04,204.69,0.001
744,55,5797,5797,0.04,204.08,0.001
745,8,4044,4044,0.04,202.14,0.001
746,26,6108,6108,0.04,201.21,0.001
747,42,5749,5749,0.04,200.55,0.001
748,49,4069,4069,0.04,199.53,0.001
749,15,6060,6060,0.04,198.79,0.001
750,13,3684,3684,0.04,195.8,0.001
751,12,4357,4357,0.04,195.75,0.001
752,58,4911,4911,0.04,195.75,0.001
753,22,4936,4936,0.04,195.34,0.001
754,29,4740,4740,0.04,195.08,0.001
755,32,4768,4768,0.04,193.25,0.001
756,3,5750,5750,0.04,193.17,0.001
757,54,4935,4935,0.04,192.87,0.001
758,18,4237,4237,0.04,192.53,0.001
759,20,5582,5582,0.04,192.44,0.001
760,47,5295,5295,0.04,191.77,0.001
761,9,5080,5080,0.04,191.11,0.0009
762,24,4261,4261,0.04,190.77,0.0009
763,48,5271,5271,0.04,190.74,0.0009
764,16,5965,5965,0.04,189.81,0.0009
765,36,5055,5055,0.04,189.03,0.0009
766,14,4624,4624,0.04,188.55,0.0009
767,41,4740,4740,0.04,188.48,0.0009
768,3,5627,5627,0.04,188.44,0.0009
769,35,3061,3061,0.04,186.75,0.0009
770,28,5869,5869,0.04,186.41,0.0009
771,4,4935,4935,0.04,184.96,0.0009
772,8,5774,5774,0.04,184.61,0.0009
773,16,6421,6421,0.04,184.54,0.0009
774,15,4744,4744,0.04,184.48,0.0009
775,54,5390,5390,0.04,184.18,0.0009
776,55,5917,5917,0.04,184.14,0.0009
777,38,5199,5199,0.04,183.25,0.0009
778,37,4405,4405,0.04,183.22,0.0009
779,50,5102,5102,0.04,182.89,0.0009
780,59,5389,5389,0.04,182.78,0.0009
781,21,4984,4984,0.04,182.69,0.0009
782,26,6037,6037,0.04,182.18,0.0009
783,48,4285,4285,0.04,180.3,0.0009
784,13,4695,4695,0.04,180.05,0.0009
785,3,5701,5701,0.04,179.71,0.0009
786,1,5080,5080,0.04,179.58,0.0009
787,6,6229,6229,0.04,179.26,0.0009
788,30,5031,5031,0.04,179.02,0.0009
789,60,6733,6733,0.04,178.23,0.0009
790,59,6109,6109,0.04,178.12,0.0009
791,55,4959,4959,0.04,177.78,0.0009
792,42,6109,6109,0.04,176.86,0.0009
793,20,4648,4648,0.04,176.85,0.0009
794,59,5920,5920,0.04,176.8,0.0009
795,36,5797,5797,0.04,176.22,0.0009
796,6,6301,6301,0.04,175.93,0.0009
797,44,5630,5630,0.04,175.58,0.0009
798,52,4743,4743,0.04,175.39,0.0009
799,17,4862,4862,0.04,174.81,0.0009
800,56,4046,4046,0.04,174.67,0.0009
801,58,5916,5916,0.04,173.63,0.0009
802,39,5246,5246,0.04,172.66,0.0009
803,53,3444,3444,0.04,171.04,0.0008
804,49,6133,6133,0.04,170.74,0.0008
805,19,5631,5631,0.04,170.71,0.0008
806,15,4117,4117,0.04,170.26,0.0008
807,34,5556,5556,0.04,170.21,0.0008
808,18,5558,5558,0.04,170.02,0.0008
809,56,5629,5629,0.04,169.41,0.0008
810,44,6230,6230,0.04,168.91,0.0008
811,2,4215,4215,0.04,168.44,0.0008
812,25,4623,4623,0.04,168.25,0.0008
813,5,4551,4551,0.04,167.62,0.0008
814,10,6109,6109,0.04,167.22,0.0008
815,60,4239,4239,0.04,165.18,0.0008
816,24,6061,6061,0.04,165.12,0.0008
817,36,4742,4742,0.04,164.83,0.0008
818,33,6229,6229,0.04,164.35,0.0008
819,48,5389,5389,0.04,162.5,0.0008
820,11,5463,5463,0.04,159.84,0.0008
821,13,5798,5798,0.04,156.1,0.0008
822,42,5126,5126,0.04,153.94,0.0008
823,5,4622,4622,0.04,153.15,0.0008
824,35,353,354,0.08,147.85,0.0007
825,15,593,594,0.08,146.61,0.0007
826,54,847,848,0.08,146.37,0.0007
827,7,5604,5604,0.04,146.22,0.0007
828,46,8537,8538,0.08,145.91,0.0007
829,10,8657,8658,0.08,145.84,0.0007
830,37,233,234,0.08,145.02,0.0007
831,44,7649,7650,0.08,144.81,0.0007
832,27,7783,7784,0.08,144.77,0.0007
833,37,1217,1218,0.08,144.7,0.0007
834,26,881,882,0.08,144.41,0.0007
835,53,1265,1266,0.08,144.31,0.0007
836,53,1121,1122,0.08,144.09,0.0007
837,20,5365,5365,0.04,141.09,0.0007
838,48,5557,5557,0.04,134.42,0.0007
839,19,5221,5221,0.04,133.87,0.0007
840,6,248,248,0.04,132.76,0.0007
841,18,5702,5702,0.04,128.66,0.0006
842,47,5701,5701,0.04,127.82,0.0006
843,39,3877,3877,0.04,127.13,0.0006
844,41,5365,5365,0.04,126.05,0.0006
845,57,5030,5030,0.04,123.8,0.0006
846,10,4983,4983,0.04,121.12,0.0006
847,38,4235,4235,0.04,116.34,0.0006
848,39,5534,5534,0.04,113.6,0.0006
849,27,5630,5630,0.04,113.47,0.0006
850,46,3948,3948,0.04,112.27,0.0006
851,49,6469,6469,0.04,111.87,0.0006
852,35,3253,3253,0.04,110.7,0.0005
853,22,3949,3949,0.04,110.48,0.0005
854,14,4093,4093,0.04,110.16,0.0005
855,34,4356,4356,0.04,109.19,0.0005
856,40,3133,3133,0.04,109.18,0.0005
857,24,5388,5388,0.04,104.34,0.0005
858,12,4045,4045,0.04,104.25,0.0005
859,36,3925,3925,0.04,103.06,0.0005
860,8,6109,6109,0.04,101.21,0.0005
861,12,4285,4285,0.04,100.26,0.0005
862,24,3974,3974,0.04,99.37,0.0005
863,13,3589,3589,0.04,98.46,0.0005
864,24,66,66,0.04,98.06,0.0005
865,8,5463,5463,0.04,97.81,0.0005
866,31,3949,3949,0.04,97.61,0.0005
867,35,3421,3421,0.04,97.55,0.0005
868,6,439,439,0.04,96.59,0.0005
869,60,4380,4380,0.04,95.93,0.0005
870,53,3758,3758,0.04,95.42,0.0005
871,6,713,713,0.04,95.21,0.0005
872,48,3998,3998,0.04,94.34,0.0005
873,19,3756,3756,0.04,93.96,0.0005
874,52,3923,3923,0.04,93.45,0.0005
875,56,3540,3540,0.04,93.03,0.0005
876,26,4285,4285,0.04,90.77,0.0005
877,59,5607,5607,0.04,90.44,0.0004
878,42,4261,4261,0.04,89.41,0.0004
879,18,3951,3951,0.04,88.41,0.0004
880,47,3951,3951,0.04,88.39,0.0004
881,44,4235,4235,0.04,87.63,0.0004
882,59,6038,6038,0.04,87.41,0.0004
883,5,8527,8527,0.04,84.39,0.0004
884,25,5607,5607,0.04,84.3,0.0004
885,7,3277,3277,0.04,81.24,0.0004
886,39,3951,3951,0.04,75.84,0.0004
887,4,8239,8239,0.04,73.71,0.0004
888,11,8657,8657,0.04,73.69,0.0004
889,38,7985,7985,0.04,72.85,0.0004
890,38,8225,8225,0.04,72.61,0.0004
891,12,8273,8273,0.04,72.44,0.0004
892,37,8321,8321,0.04,72.39,0.0004
893,50,7841,7841,0.04,72.39,0.0004
894,20,8681,8681,0.04,72.22,0.0004
895,35,689,689,0.04,72.16,0.0004
896,22,1183,1183,0.04,72.12,0.0004
897,5,1937,1937,0.04,72.1,0.0004
898,33,1721,1721,0.04,72.09,0.0004
899,33,679,679,0.04,72.09,0.0004
900,43,1351,1351,0.04,71.9,0.0004
901,51,8047,8047,0.04,71.88,0.0004
902,1,1745,1745,0.04,71.88,0.0004
