rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
605,29,5917,5917,0.04,144.34,0.0005
606,4,4190,4190,0.04,142.6,0.0005
607,15,4837,4837,0.04,140.49,0.0005
608,39,5462,5462,0.04,140.38,0.0005
609,10,5412,5412,0.04,138.14,0.0005
610,8,8671,8671,0.04,137.33,0.0005
611,23,8121,8121,0.04,135.06,0.0005
612,11,5557,5557,0.04,134.8,0.0005
613,37,4213,4213,0.04,133.92,0.0005
614,26,5629,5629,0.04,133.74,0.0005
615,38,4501,4501,0.04,130.71,0.0005
616,44,5583,5583,0.04,129.53,0.0005
617,13,5870,5870,0.04,128.81,0.0005
618,41,5270,5270,0.04,128.29,0.0005
619,57,3877,3877,0.04,125.2,0.0005
620,18,4357,4357,0.04,124.17,0.0005
621,17,5679,5679,0.04,123.88,0.0005
622,37,3996,3996,0.04,123.22,0.0005
623,1,3902,3902,0.04,123.09,0.0005
624,7,5846,5846,0.04,120.1,0.0004
625,53,871,871,0.04,119.28,0.0004
626,24,617,617,0.04,119.21,0.0004
627,4,1015,1015,0.04,116.48,0.0004
628,9,5389,5389,0.04,116.32,0.0004
629,37,4764,4764,0.04,116.05,0.0004
630,50,8105,8105,0.04,116.03,0.0004
631,33,5149,5149,0.04,115.23,0.0004
632,25,8081,8081,0.04,115.09,0.0004
633,36,4956,4956,0.04,114.81,0.0004
