nettrans anom Nordics_N,stor level anom Nordics_N,stor discharge anom Nordics_N,nettrans anom Baltics,stor level anom Baltics,stor discharge anom Baltics,nettrans anom Nordics_S,stor level anom Nordics_S,stor discharge anom Nordics_S,nettrans anom British_Isles,stor level anom British_Isles,stor discharge anom British_Isles,nettrans anom NW_Continent,stor level anom NW_Continent,stor discharge anom NW_Continent,nettrans anom Med_East_N,stor level anom Med_East_N,stor discharge anom Med_East_N,nettrans anom Med_East_S,stor level anom Med_East_S,stor discharge anom Med_East_S,nettrans anom Greece,stor level anom Greece,stor discharge anom Greece,nettrans anom Italy,stor level anom Italy,stor discharge anom Italy,nettrans anom Iberia,stor level anom Iberia,stor discharge anom Iberia,nettrans anom Central_W,stor level anom Central_W,stor discharge anom Central_W,nettrans anom East_N,stor level anom East_N,stor discharge anom East_N,nettrans anom Central_E,stor level anom Central_E,stor discharge anom Central_E,sc,t_start,t_end,cluster_operational
-6.922913124336338,-2121.5571031840263,5.332722815505459,1.1953485733857856,-211.11803421190945,0.2619402440775246,3.828955122062672,-1917.5999786131144,4.301821522104273,-1.7239251587146258,-1141.131950140025,1.7957421155513438,14.410129540908128,-2197.1883485988255,2.3581456791323605,-0.717078176420846,-452.2833114223515,0.6559259733496994,-0.7730667859927831,-32.44982403232523,-0.0392255310113638,-0.7894508668052082,27.74032851494115,-0.2301976185297192,-6.374925189514187,-3016.081486140588,4.890274383824169,-4.233653176240532,-2194.6846253480435,6.588361246388198,6.420572652979118,-6061.945954839127,13.479296165285833,2.3454173538016394,-839.7019750959016,1.087591848809419,-6.498003735977802,-1832.7645918823891,4.25713358934347,37,328,607,0
-1.2525643504246322,-733.7511595784149,7.168776153669381,1.001896573466227,-140.66621395705354,0.487289226963621,7.236720860734987,-931.9015009927176,4.427783245167401,-1.3043181093348435,-84.81136579349396,0.2173607905832004,0.3420968409364344,-665.872627965667,3.68018723642756,-0.5280690693821174,33.89071482939028,-0.9630274311799444,-0.0169426285036072,-15.378520261782915,0.1973729850304251,-0.4115551684357768,49.262821728302285,-0.3169623786968696,0.4577502520474343,-744.1230988875071,5.612839875167911,0.2110980597389525,-405.934914514003,0.4170120595765283,-3.4333513459312996,-1151.9712201420523,10.240316202312943,-0.515100094608552,-579.801403871263,2.420573941882111,-1.7662045216411366,-421.00974888331206,2.753695665753061,47,303,415,2
-1.7938234602099488,-2896.196888459841,8.606548895725538,1.1273982565696257,-169.75682477998677,0.2556409959674129,1.1097733556969152,-1480.56009206287,4.245665490246777,-3.590073406183805,172.6914418501375,-1.1147565590849855,8.804896169832446,-927.2274183651796,2.15252693055713,-0.8430702215748827,-811.6657157804607,2.7090257704343808,0.1406588292425256,-52.08310418472896,0.3865692826688309,0.2904371547775789,-145.59306099742136,0.4181977551420188,-2.359829916128284,-1464.955157631738,6.7890651018708486,-1.7605060913565336,-1700.841062839903,5.710956312361983,1.6017841624764908,-1945.9149755905385,7.623503475006618,0.8241722228603301,-982.8749341708844,2.2157096083206733,-3.5205747669993075,-599.2562339307624,1.838779572914496,51,232,439,2
-2.1923436878305465,-1686.4578273998084,7.135044670123872,0.5553626389629223,-29.08511290623695,-0.1085937126315106,1.7568176430430102,-1342.5024791831715,5.674118601887017,2.5576005675270186,-674.3948262556738,2.4745770879518454,0.2206997597868565,-1027.612443263281,2.808344916499191,-0.8481186759603302,-541.2151676073729,2.0103494657307657,-0.0165796804662701,-52.048028472305035,0.3861917676290425,-0.219084426177884,-46.68453116401928,0.2272434843531723,1.6710051766617315,-1299.5342183180076,6.777032469919302,-1.3039728443416871,-764.4791569020621,8.964990713509767,-0.8061956794239062,-2487.9960395098415,15.846370006698775,0.2720914806354328,-497.45357130638223,1.0514776169313145,-1.549337109880807,-696.7068513549432,4.310285454833514,27,151,270,2
-0.9758610108949682,-793.9857673823134,2.1055009394777784,0.3326554330356832,-110.27093577563969,0.3667542461286301,0.5119228370828983,-868.2901328131095,4.860781024170484,-1.2755660902666115,-364.4745570998417,1.4526713007592127,5.878419758447402,-1505.945219140039,5.314669224057673,0.3052944309519214,-491.6928922604548,3.2735629202212113,-0.1335919222257774,-38.713477579945746,0.1724464438282553,-0.9802751048997432,61.48061219729094,-0.4912127629114646,2.240565258856404,-1654.8972132526585,10.411706251273248,-1.970863336932997,-1078.6987616632832,3.4513589259356454,0.8515993100549035,-2620.853617933546,14.383019901252569,1.2596436821754415,-885.8464030551479,3.2303033904215495,-6.025567610998588,-804.587657908925,4.604739183780082,20,55,174,1
-4.5794102147164075,-1880.3679213882713,10.461286954253456,-0.0241763771395656,-97.72603645755416,0.3227736984955688,3.036526856305397,-1012.1192253042792,5.2364681254756125,-0.9463062737199,-1415.225422448213,4.288574060869511,16.356417190088415,-1708.7312034673814,5.680938106625061,-1.064649031164696,-459.9930903765208,2.1276334387758924,0.8477045164927323,-59.34523954186041,0.2781367782211141,-0.9296641000517788,59.7977098884354,-0.1927023990712471,-4.6293189087474165,-2151.7979147903407,13.120661640556037,-4.307451380395325,-496.9311874815587,2.3277710995159477,4.852515353982791,-3332.923307600524,20.049220744342374,1.620932447045048,-775.2463152146173,1.9040311755532393,-10.094998445332228,-1082.869633853947,5.971509807045612,52,520,671,1
-7.6361713449712525,-782.5698269417765,5.6585594279248035,1.1094777138837726,-112.184326360756,0.3072527071215292,-0.1592981217062716,-653.5127366023005,3.618749846671065,-1.4998360832313624,-1094.216415596151,3.638358645859312,9.604686289708257,-2221.570572025165,4.356671907133345,-1.6007331929762378,-606.1957389722735,1.923559031755894,-0.0676800067852035,-34.35183057599179,1.399359250861882,0.7002175163647715,-194.89906944885692,0.4503795932158441,-1.9501248257982835,-1318.9942515531538,5.741042791603091,-4.159161359798863,-1924.5332474341244,10.933803548568118,10.05778514381988,-3694.0854365279743,16.571461958779352,4.17953507345114,-1247.0183392293566,4.084489182570745,-8.480726641789815,-727.4463918627091,3.7378259271561,31,750,896,0
-0.2332554448657778,57.71978787390526,-5.727579605426946,0.6919569692736389,-10.500748444848217,0.1622064426039862,-0.416633727260945,-99.3021601715318,-0.1647886013925017,-4.50514241845031,276.6578630876479,-1.607240038548339,-1.3109207914925964,-796.071587177309,6.74360873751381,-0.2826083036953352,-603.479610797463,3.9526059617666887,-0.1132643939145779,-56.35533953332098,0.9017231991986128,-0.2905915381061658,16.211241201527237,-0.3409052238561483,2.7918963032816086,-1058.114099818842,10.804393661554768,2.1128398694604185,-1271.369596930443,10.00272592836478,3.6382389958097336,-1291.835058827009,11.546349198029043,2.085335342233112,-512.8525439361466,3.1682879003908857,-4.283986180940179,-504.70020888259114,5.809360131728334,22,159,246,1
-2.13170351362956,-1030.0796577755657,6.882647337800389,0.8896530094088066,-234.91156824447452,0.9818921215341776,5.852772127861023,-1225.365595091956,7.280310811771134,-2.161902212681418,-777.779161012817,4.352833728158798,3.4824072592342157,-2255.274634873373,12.116266714668903,-0.7027557363262247,-480.09969604739865,3.504101511436972,0.257925733974175,-9.366564617372084,0.1709322932101091,0.1542478686822338,-43.008152960401986,-0.133670903191575,-3.4907775753799046,-1244.3039802014025,6.629242250907552,-3.4566673800695353,-1135.4244748722572,8.279794543977069,5.951542440522909,-3383.5829757225792,20.53642796271095,0.3824835597971034,-1261.8741140952584,5.561742480352173,-4.829392535538232,-770.9105257817193,4.829381363849231,55,8391,8503,3
-5.632135355006302,-1529.5743826554851,4.389537069983259,0.8705633248823688,-149.6826249296106,0.3428392970573736,0.756407487001379,-1245.964071652415,4.4298034911140025,1.6163367457989262,-957.1072700439186,2.515618800824644,6.498713509065889,-1424.6061171024087,3.441686412014199,-0.2196420351396254,-536.0094419720435,3.148010189270855,-0.6868274920328954,-32.301568800112214,0.2914224626413872,0.233964665273792,-239.07838492611128,0.5945939965459346,-1.4035837579008552,-1969.5389103861448,8.633357249569992,-4.219705823982536,-1195.4744078401818,5.90224186169336,7.5827072226254755,-3255.0196836945547,16.06097949414579,1.5810218919750292,-1533.3296619276205,5.11818891461963,-6.702204071712259,-858.4438324933867,4.618311182037697,18,199,353,0
