wind anom Norway,pv anom Norway,heat anom Norway,wind anom Baltics_FI,pv anom Baltics_FI,heat anom Baltics_FI,wind anom Nordics_S,pv anom Nordics_S,heat anom Nordics_S,wind anom British_Isles,pv anom British_Isles,heat anom British_Isles,wind anom NW_Continent,pv anom NW_Continent,heat anom NW_Continent,wind anom Med_East_N,pv anom Med_East_N,heat anom Med_East_N,wind anom Med_East_S,pv anom Med_East_S,heat anom Med_East_S,wind anom Greece,pv anom Greece,heat anom Greece,wind anom Italy,pv anom Italy,heat anom Italy,wind anom Iberia,pv anom Iberia,heat anom Iberia,wind anom Central_W,pv anom Central_W,heat anom Central_W,wind anom East_N,pv anom East_N,heat anom East_N,wind anom Central_E,pv anom Central_E,heat anom Central_E,sc,t_start,t_end
26.48113983854375,-15.27052617782593,2.4862031689535264,-11.272980598362723,45.384925327130645,23.10802617018934,-32.068862930966255,29.619496736444294,30.394172075122032,-41.74779230093167,-13.825237880162607,32.0210962951249,-30.7133881668606,68.95969716943085,71.71351132385674,25.506531790924182,39.53892704997416,67.17657809191955,71.4945736421112,20.43375126806982,70.58007863842393,-15.689146500175438,-17.67966865296774,50.31729478927126,60.13834683307076,-36.095470801003934,72.67184204224702,49.254816055346375,15.416367337559992,90.40252991558239,3.8133321143538845,33.82506443286204,62.8287415331243,-33.195782108427025,103.78501988590538,77.00795982565172,-38.003089522305714,60.66428295748537,72.07331376757729,16,799,920
13.73704187657193,4.237441069279982,25.39842572682674,-29.453523788728475,-5.980884525172803,39.930802718744786,-22.520999321202975,8.282336583018191,36.145049208427025,-37.71189995632323,22.028663139110304,40.17617655605078,-64.04592017434787,55.93912501668653,71.30749521163983,15.628622477872453,9.11424252321997,30.590592362172536,51.79274181178756,-10.76570642096382,34.4935316653394,-2.3684065415191378,0.8421693925337816,45.60696529434675,19.92099462458056,-31.269251802168952,49.82014837272407,-49.34349592938032,10.375907388785004,95.23316988618934,-55.14200596060937,5.676410014913859,63.398350010193205,-40.353224384358676,19.163024515368683,58.88564301867749,-20.108214933198802,11.274867336815888,44.12764632120916,51,904,1134
0.5262918335500348,70.23560989932835,39.60552882177979,-30.805888651136787,43.29586698510849,35.83505475455711,-52.69405794634845,95.96012321037189,79.38956945829435,6.531735758545559,33.93694752560157,69.4629209231535,-35.987118433367996,63.73050681928708,104.99613545138902,69.82211389123137,-15.02124764448376,65.33343908209072,80.14151731467294,13.45307971472773,129.5792600398501,64.4391224423237,-33.75576519172626,75.45425130608976,37.27967445051664,-42.52158767747553,194.59873243276476,-14.682890581477503,-9.11974788471926,84.39506968541637,-14.773326602585781,31.61207215774644,98.7902157351142,-72.18167815061906,53.87893035939143,74.96648321842522,-16.843261157168453,36.135995907009644,100.09281864201189,38,7903,8071
-31.805025674042447,54.36609301140013,83.01118982179699,-3.106754869860793,-9.606709141903345,111.12693992573541,8.896563563499916,-42.65542588897949,99.09614707227388,0.9123362989769743,-7.986612218294136,64.06080487576114,4.764480313842005,4.530759771108252,88.52190990015882,41.57322766997559,15.73783332119417,-2.611847802146494,46.98854450947466,-9.417783985637106,-3.1343958546875355,4.127709495915501,5.4809252344630774,-47.70155908977403,47.49823427481466,-2.9509830917619526,-20.36516394573331,91.49161751755297,-34.56374825814409,-22.15750290266812,46.8149717472889,-11.523888331883104,16.930405440983005,-26.853664845605447,25.903345426831486,81.77034520475009,20.15240948399846,-11.0207672976226,23.963675048379628,54,80,223
-11.070983271962444,51.1003924718755,13.52702123466732,-25.00914018447841,-13.497473023837724,48.79216578741618,-66.56635691369797,-16.07071438360074,43.524229243565884,-10.470103546500647,-5.102933277697697,39.83974195623497,-78.15690810154128,-14.217520385942178,66.64218277154028,-23.69822326838938,57.64236423089679,39.539416827736254,-62.443497893970665,28.42553547908564,44.699937722323895,-24.956149096397954,-12.52582634308136,29.805577590682734,-9.25428083999129,-8.708293007868926,78.20396755113359,-59.18582212125565,13.216285931057634,106.95111041196186,-69.40294512453227,58.99897173623502,76.7466764577243,-41.47488464371087,-53.06641686431449,44.352268394260605,-36.807301924704376,-20.81620717431522,43.2222718607584,4,656,728
20.583998502710813,-21.108135192726387,14.680247309919805,-16.571085086563254,-17.99484188177012,53.768904348621746,-15.663994882204754,-37.49570623933795,38.00717023605537,-13.711586063618789,10.49793479069593,11.411583306738994,-55.15838700089945,-23.570194361119245,63.424207308675584,19.69297565979444,-35.9118137541827,31.84270293454759,79.82739730609546,-55.25325386832196,76.80592387882825,16.716520281101392,-11.38993293391868,-8.267265058867821,33.36721561928069,-39.44215763131053,99.60823324794626,29.524161155691825,-2.603311423098335,93.71997211668408,-43.929470221820296,-28.90842003308216,64.94787406466179,-26.493845051178504,65.87190475461246,84.13106813363743,-58.627027804488776,-42.266860401436446,71.59478758591881,59,896,1015
4.173078355638061,16.65873269223458,-6.8792880957375235,-26.552589518496887,23.27785003656084,3.3878658002390774,-55.91861465579434,44.01770253696455,26.654494821501633,-38.81785973459982,1.3730928701946419,55.82561864890886,-26.228522095044642,86.59631558590765,75.07428680754278,-1.9756503685477675,28.7688779089961,59.99069925276385,33.514905351127645,20.031416131682395,82.03597734351688,19.911210164403222,-34.17701309266688,77.74326487850864,23.96395400628875,-43.770992895943586,102.09475763241099,12.356642663759336,-24.09277497771287,80.73498237062903,-7.798921095266841,43.95196756367271,79.69783413331395,-55.89942781948618,32.38546888505409,43.310238943421616,-60.05071571262071,30.832154283526524,64.19566621769583,17,510,703
8.498770736057452,-22.93899106217254,8.58276226788476,-39.818712921539024,63.75368275231804,60.265487851956465,-29.251805794813183,-31.486821873535575,14.529565143070036,-9.141143982252508,-4.655003998107046,18.66642784302194,-21.563915985640577,80.84273816046874,55.43545389082056,59.29832900124994,6.603110785004726,44.99532206950436,86.72663787175655,33.411434055436224,56.777595202181764,35.18320681015993,-17.72600420061325,49.36500333907527,63.701255174127866,-3.1656445605245116,82.55675123092963,29.83039520070447,18.932572782870462,54.38019447312531,-21.735941893364465,60.96000502353267,61.639600938891824,-44.48754052429656,77.81815932256005,64.75169228793047,-8.054503635892091,32.861775676098375,50.17470817989549,58,259,391
-6.596167201269387,28.392547246011958,18.899025351034872,-36.80041055092998,35.12352698927743,27.71584459234251,-50.38266168787353,-17.192882066729677,34.625955354961846,-7.135576129626569,-21.739073137595376,49.50208779466677,-19.379325443019397,97.74052535335485,86.78202096691761,-22.163528727286668,-2.414342137893121,52.0849389941249,-23.510129551603878,25.24123003849666,76.23165190533385,-25.95100778222293,-17.843479245801795,53.97747509953731,-27.498323608141906,-30.90331457461299,75.70012288339922,0.5886338308910054,-7.850456209184998,-1.138356214130654,-18.367705196712784,-5.249931240504686,53.843793892062706,-69.47977543053962,105.06756559216181,59.55502904083042,-64.83572451991328,65.32156034958516,65.00361698658435,34,8273,8432
-37.41168838544407,18.1423999977242,79.00729919737826,-29.355565054549242,23.630379982930616,87.59755033470425,-33.35708348981174,-36.9267256966359,88.15551862622668,-9.082491442757243,-53.07438148053145,45.25377609350274,-26.949360216511582,-28.429373391005214,79.55758219298285,-48.232278990791634,0.7342318119619,5.683610304661024,-72.51563571249785,-18.81561135365347,5.988611428179986,42.089903247194,19.665776654634165,-59.64958773689221,16.807725535341785,16.157973743615845,-25.433128876781332,-0.8250965392987111,-7.482925671000795,-5.2443656031684185,-28.599655068290357,-1.373639897204053,0.9111941855905369,-31.83254436195901,48.66474213820696,112.10187974966334,-75.10748305586506,-25.157959234779042,48.866622237076875,48,127,224
