nettrans anom Norway,stor level anom Norway,stor discharge anom Norway,nettrans anom Baltics_FI,stor level anom Baltics_FI,stor discharge anom Baltics_FI,nettrans anom Nordics_S,stor level anom Nordics_S,stor discharge anom Nordics_S,nettrans anom British_Isles,stor level anom British_Isles,stor discharge anom British_Isles,nettrans anom NW_Continent,stor level anom NW_Continent,stor discharge anom NW_Continent,nettrans anom Med_East_N,stor level anom Med_East_N,stor discharge anom Med_East_N,nettrans anom Med_East_S,stor level anom Med_East_S,stor discharge anom Med_East_S,nettrans anom Greece,stor level anom Greece,stor discharge anom Greece,nettrans anom Italy,stor level anom Italy,stor discharge anom Italy,nettrans anom Iberia,stor level anom Iberia,stor discharge anom Iberia,nettrans anom Central_W,stor level anom Central_W,stor discharge anom Central_W,nettrans anom East_N,stor level anom East_N,stor discharge anom East_N,nettrans anom Central_E,stor level anom Central_E,stor discharge anom Central_E,sc,t_start,t_end
-4.019796479628527,-702.5433216234671,1.2444666238996334,-2.99597924867335,29.601108096058333,-0.03412476856824853,4.581064886887611,-608.7194649457851,3.1426645373474305,5.803122773152216,-1854.3494690456941,6.673716803934996,-2.417788113719684,-2982.1625201072047,10.876958401652557,0.13421217073521896,-2143.040568606298,11.645810830384326,-0.1788276910635829,-128.84142939913104,0.5518531485134339,0.20624527857820601,-245.95958272773908,1.244509747831337,-3.236659393985204,-568.5249307687845,0.5290448193191732,-1.2869753943895377,-464.19180053373157,4.531212082664894,-0.5702195996371328,-2152.9911789055777,12.775451207797818,3.2195163576422727,-1490.6088801469768,5.639303113344587,0.801493218118706,-929.6222710343116,5.526642947440541,16,799,920
-1.4606909053280326,-2394.304101775262,4.770320320449738,-1.0697981803055365,-284.83529441853733,0.330837850747703,1.5840817796704292,-1633.9503264494192,3.600025285122401,0.7592986843478551,-166.7555044426064,-1.3555202398485713,2.3933239248188216,-2946.6795474502624,2.522025079472944,-1.0089674680777438,-1051.8134413377738,1.8808006152833707,-0.903705319055007,-118.8111227580083,-0.2245472232190855,0.5220884198946562,-225.7093938008576,0.40609012938442723,-6.427095651020547,-618.1584354036122,2.145629579833191,-3.0717541204662115,-3713.0477693544044,11.226480287367812,7.168728419106299,-4875.890448891854,10.333751780344386,1.504578541984914,-2112.0296756383136,4.081392389014013,0.26551500043312126,-1793.8495215950743,2.7959394278199152,51,904,1134
-3.4616607523992995,-2074.0788415868174,4.505113937631521,-1.3630894940618594,-305.10224331960677,1.1330663009467281,9.185742661133062,-1966.58964515787,6.286827641590355,-5.42456769355183,-81.12796113133359,-0.2542065685007553,0.6843814744421555,-2328.9275024327067,5.512567823510903,-0.3346255209561676,-494.10464582495854,1.642901787391371,-0.871690734792907,-17.78093140676794,-0.14218351137416896,-0.9850060829090077,105.20482837409287,-0.23203115767812443,1.2377055352360187,-1552.497975814301,5.760409515547986,-1.743537644884789,-1626.830441272385,8.858862625511367,5.900502557787309,-5102.057481567273,20.461901771720708,2.1796879779937397,-1814.434644496199,4.482592815427454,-5.072112934908543,-1434.9301175282062,6.349418252278776,38,7903,8071
3.1371585529366377,-1855.2307129747765,6.776656147263708,-0.7779355729705395,-341.5496757435701,0.8560931232988991,3.3216838053439357,-1336.8742538976642,5.529053276819857,7.702334766622119,16.16216230779105,-0.41971156610106686,3.7313534953952026,-1225.1044810046092,3.08527482732838,-0.7954441350011712,-237.48519692398506,3.64041238635798,-0.4179131565868088,-69.14532262406631,0.3789416355929226,0.10951211561538432,61.1196868358642,-0.13283296603882255,-4.528470849398291,600.1183735575557,-3.5733726286613186,-3.1179541346852924,2447.281646501804,-10.595449203825552,-6.95031750548178,396.53299359749326,-1.003803142086884,0.6202442729398003,-2681.5419234137175,10.607169643822882,-1.9462685260115546,-1092.4703993802332,5.233199591483815,54,80,223
-3.206300246652088,-699.1020469311286,6.004149822493808,0.8384045519504945,-835.487274077337,6.527905439479124,6.835766074177218,-647.31392665829,4.493449746887528,0.38587907274105504,-1074.8697120341037,7.113616516911611,-2.6332534586376477,-2006.5213937200042,12.996439185720684,-0.12032558439952895,-1567.6685955581577,14.129124866200932,-1.9251548462924708,-111.4991306007739,0.5699033629572254,0.031846157386385465,-168.1436472011081,1.2354256389883775,-5.379888338923682,-1078.5567017771612,7.003692204110857,-3.324145363037032,-1156.7818953785072,13.419704617997649,9.439294101928759,-3071.1127971108363,26.82169117556856,2.1234236548048724,-1320.3701441722615,9.36473396440577,-2.89575139644449,-949.6062587297154,7.590529330096829,4,656,728
-2.2723685865371714,-583.4470541980954,1.3548144932024542,0.6241340294637079,-234.4246817198261,1.6535668740380358,0.2769155911345804,-600.2792570008471,4.385008622525204,-1.0277130122740852,-119.40744346345706,2.101290349403913,-0.34364130750429367,-2085.263786932247,7.411120572759742,-0.4985332478403216,-923.5185663025973,4.76738784461293,-0.6500408662705112,-306.3664760666039,0.8758293518884017,-0.9757505264578404,-139.30131059030697,0.7634524979401798,-7.069166567443627,-1777.9352053471055,10.296247324895429,-3.2362147773352934,-757.5306165776345,3.6891846289514945,8.540042383897209,-2962.1487567822323,13.529727010591944,0.2741595476155996,-886.3197292353641,3.2195399531316964,6.291376204856798,-2617.0932038504843,12.834303560669976,59,896,1015
-6.264308541744979,-2242.453450282554,6.273353708255758,-2.250512197276919,98.59591062628672,-0.9849401869894115,5.181127645910105,-1485.7799515275792,3.590677589488797,7.831083228624879,-1003.5776170886004,1.0739956276543077,3.526472894431616,-3245.5142285150537,8.102588902616613,0.006936732021428249,-1785.5767756504647,4.43503974544021,-0.05172034233120584,-240.15195719019778,0.4795277947857848,-0.1395449111226299,-173.98858927229617,0.3033275714890378,-1.2948310589663616,-1963.1411690908642,3.0867486379363616,-2.7980145288691998,-773.0374743230088,2.744956598595646,-4.705690295398225,-3795.837160858289,12.17651404336101,0.6839186731887419,-1408.2381223458901,3.265899828300637,0.2659051456572028,-2321.822205159238,8.145322845094377,17,510,703
-3.20992283055573,-1251.0446227823902,4.861756470320298,1.7551705297965376,-755.1155361063593,2.748647676216738,1.632460130305913,-662.6292862584246,4.88355926326979,-1.0890019616914453,-61.467428704057276,2.859758742039761,3.1573934978108813,-1271.7545384329187,3.293062903675665,-0.5515633155510542,-2358.7681369368856,13.00878794019873,-1.279497267701666,-104.23718660260948,0.4396346675638666,0.257093145661748,-31.545526754717926,0.1701533609062449,-5.052713021600274,33.03125769689882,-2.0280641207771284,-2.8517924627287,-479.55376011537237,0.903463839738226,10.292821981091251,-2210.8854346953,8.062126167642997,1.2617747145760785,-2352.085378515664,9.029624156876686,-4.049985908300542,-994.2913387689742,4.32688612439662,58,259,391
-3.354813504122615,-1895.139463363238,7.343733232966535,-1.7684608377960966,-291.5038433815788,0.6252238856103298,4.640536218056029,-1035.9030885929676,3.5693364150178137,2.3895984624576263,-316.5745809331133,-0.274298388488726,4.58894819962395,-1541.1071002494182,3.668985593380641,-0.12893330186451335,-2752.033638316902,9.540370788889664,0.15239005157185054,-63.76735638225147,0.2657083992740671,0.1847536039821237,-222.82261325692923,0.7186573371306542,1.4087270139123436,-2474.485725489018,11.554549624561073,-3.9281348741601767,-1224.592832369004,5.334772967796425,-0.6656633697199865,-3735.05914089593,13.260739426946333,3.6139352941115757,-1600.3765382730862,4.671374374013304,-6.94375376356826,-1215.1182762943156,5.431033696609239,34,8273,8432
0.962151003572569,-1089.661548437806,6.262676512326834,0.8899115308441454,-544.2670195911847,3.0822698322158115,4.284874843360584,-1601.2019337698546,10.251898003914555,-1.5472783614917098,-1436.3108796387787,8.269863937795591,3.840639518123155,-4996.024668983169,29.550841433423145,0.04211848743262364,-2202.965008569895,14.921045177635243,-1.2817306781749949,-166.7827217657863,0.8659150946620539,-1.0961160689864884,171.8030103722474,-0.3639948585185031,-5.360631941796928,-267.61280374006077,2.2401965970794713,-3.2411463519991206,-319.1380465859369,3.0771537778246145,-2.171245207074248,-2655.5775340225828,18.70775643612494,-0.10059019945903303,-1232.6235220718058,6.3267663675225965,5.095167277778737,-1286.5712753449773,8.920100404730903,48,127,224
